chrom	chromStart	chromEnd	name	score	strand	length	GC
chr8	142564740	142634065	cp068270_142564741	588	.	69325	50.60
chr8	142634065	142874854	cp068270_142634066	764	.	240789	56.76
chr8	142874854	143226515	cp068270_142874855	610	.	351661	51.35
chr8	143226515	143584624	cp068270_143226516	748	.	358109	56.19
chr8	143584624	143689342	cp068270_143584625	927	.	104718	62.47
chr8	143689342	143785193	cp068270_143689343	806	.	95851	58.23
chr8	143785193	143877691	cp068270_143785194	526	.	92498	48.43
chr8	143877691	143965706	cp068270_143877692	807	.	88015	58.26
chr8	143965706	144053935	cp068270_143965707	421	.	88229	44.76
chr8	144053935	144346560	cp068270_144053936	610	.	292625	51.36
chr8	144346560	145278116	cp068270_144346561	788	.	931556	57.60
chr8	145278116	145407400	cp068270_145278117	628	.	129284	52.00
chr8	145407400	145726622	cp068270_145407401	875	.	319222	60.66
chr8	145726622	146042554	cp068270_145726623	593	.	315932	50.76
