chrom	chromStart	chromEnd	name	score	strand	length	GC
chr2	97511859	97572687	cp068276_97511860	270	.	60828	39.46
chr2	97572687	97621098	cp068276_97572688	447	.	48411	45.68
chr2	97621098	97770964	cp068276_97621099	164	.	149866	35.75
chr2	97770964	97954176	cp068276_97770965	354	.	183212	42.42
chr2	97954176	98047240	cp068276_97954177	155	.	93064	35.44
chr2	98047240	98223781	cp068276_98047241	526	.	176541	48.44
chr2	98223781	98253802	cp068276_98223782	361	.	30021	42.66
chr2	98253802	98453321	cp068276_98253803	232	.	199519	38.14
chr2	98453321	99326636	cp068276_98453322	380	.	873315	43.33
chr2	99326636	99409840	cp068276_99326637	513	.	83204	47.96
chr2	99409840	99592767	cp068276_99409841	202	.	182927	37.07
chr2	99592767	99805965	cp068276_99592768	329	.	213198	41.54
chr2	99805965	99944491	cp068276_99805966	242	.	138526	38.49
chr2	99944491	100160076	cp068276_99944492	403	.	215585	44.12
chr2	100160076	100633277	cp068276_100160077	308	.	473201	40.80
chr2	100633277	101981816	cp068276_100633278	408	.	1348539	44.28
chr2	101981816	102739002	cp068276_101981817	351	.	757186	42.31
chr2	102739002	103473331	cp068276_102739003	267	.	734329	39.37
chr2	103473331	103594079	cp068276_103473332	157	.	120748	35.52
chr2	103594079	103635519	cp068276_103594080	317	.	41440	41.12
chr2	103635519	103730041	cp068276_103635520	227	.	94522	37.98
chr2	103730041	104766867	cp068276_103730042	164	.	1036826	35.77
chr2	104766867	105175998	cp068276_104766868	279	.	409131	39.78
chr2	105175998	105303308	cp068276_105175999	353	.	127310	42.37
chr2	105303308	105335871	cp068276_105303309	623	.	32563	51.81
chr2	105335871	105383165	cp068276_105335872	400	.	47294	44.00
chr2	105383165	105452917	cp068276_105383166	304	.	69752	40.67
chr2	105452917	105561244	cp068276_105452918	205	.	108327	37.18
chr2	105561244	106806677	cp068276_105561245	396	.	1245433	43.86
chr2	106806677	106926530	cp068276_106806678	266	.	119853	39.31
chr2	106926530	107054598	cp068276_106926531	462	.	128068	46.18
chr2	107054598	107378777	cp068276_107054599	294	.	324179	40.31
chr2	107378777	108718688	cp068276_107378778	237	.	1339911	38.32
chr2	108718688	108787865	cp068276_108718689	390	.	69177	43.66
chr2	108787865	108927473	cp068276_108787866	307	.	139608	40.75
chr2	108927473	108970164	cp068276_108927474	196	.	42691	36.88
chr2	108970164	109189544	cp068276_108970165	341	.	219380	41.96
chr2	109189544	109365628	cp068276_109189545	227	.	176084	37.97
chr2	109365628	109405841	cp068276_109365629	648	.	40213	52.70
chr2	109405841	109829867	cp068276_109405842	480	.	424026	46.81
chr2	109829867	109997508	cp068276_109829868	611	.	167641	51.39
chr2	109997508	110074372	cp068276_109997509	292	.	76864	40.23
chr2	110074372	110194254	cp068276_110074373	465	.	119882	46.30
chr2	110194254	110256772	cp068276_110194255	350	.	62518	42.26
chr2	110256772	110348857	cp068276_110256773	262	.	92085	39.19
chr2	110348857	110393973	cp068276_110348858	346	.	45116	42.12
chr2	110393973	110550539	cp068276_110393974	502	.	156566	47.58
chr2	110550539	110685630	cp068276_110550540	292	.	135091	40.23
chr2	110685630	110741917	cp068276_110685631	486	.	56287	47.04
chr2	110741917	110773189	cp068276_110741918	743	.	31272	56.01
chr2	110773189	110848722	cp068276_110773190	423	.	75533	44.82
chr2	110848722	111100611	cp068276_110848723	297	.	251889	40.42
chr2	111100611	111265447	cp068276_111100612	389	.	164836	43.62
chr2	111265447	111301765	cp068276_111265448	512	.	36318	47.93
chr2	111301765	111539931	cp068276_111301766	319	.	238166	41.20
chr2	111539931	112052078	cp068276_111539932	423	.	512147	44.83
chr2	112052078	112082082	cp068276_112052079	262	.	30004	39.20
chr2	112082082	112175771	cp068276_112082083	496	.	93689	47.38
chr2	112175771	112308286	cp068276_112175772	260	.	132515	39.11
chr2	112308286	112521564	cp068276_112308287	384	.	213278	43.47
chr2	112521564	112560739	cp068276_112521565	177	.	39175	36.22
chr2	112560739	112628804	cp068276_112560740	524	.	68065	48.36
chr2	112628804	112855851	cp068276_112628805	250	.	227047	38.75
chr2	112855851	113006828	cp068276_112855852	367	.	150977	42.87
chr2	113006828	113132159	cp068276_113006829	448	.	125331	45.68
chr2	113132159	113162498	cp068276_113132160	578	.	30339	50.25
chr2	113162498	113477282	cp068276_113162499	340	.	314784	41.93
chr2	113477282	113583645	cp068276_113477283	417	.	106363	44.61
chr2	113583645	113676035	cp068276_113583646	603	.	92390	51.11
chr2	113676035	113801104	cp068276_113676036	475	.	125069	46.65
chr2	113801104	113864777	cp068276_113801105	283	.	63673	39.93
chr2	113864777	113921016	cp068276_113864778	165	.	56239	35.79
chr2	113921016	113995297	cp068276_113921017	360	.	74281	42.61
chr2	113995297	114029216	cp068276_113995298	645	.	33919	52.58
chr2	114029216	114101781	cp068276_114029217	419	.	72565	44.67
chr2	114101781	114135500	cp068276_114101782	308	.	33719	40.81
chr2	114135500	114180385	cp068276_114135501	158	.	44885	35.55
chr2	114180385	114315723	cp068276_114180386	357	.	135338	42.50
chr2	114315723	114392412	cp068276_114315724	177	.	76689	36.22
chr2	114392412	114437616	cp068276_114392413	413	.	45204	44.49
chr2	114437616	114605591	cp068276_114437617	296	.	167975	40.39
chr2	114605591	115255987	cp068276_114605592	232	.	650396	38.14
chr2	115255987	117487149	cp068276_115255988	177	.	2231162	36.22
chr2	117487149	118029003	cp068276_117487150	223	.	541854	37.81
chr2	118029003	119077552	cp068276_118029004	321	.	1048549	41.26
chr2	119077552	119108471	cp068276_119077553	201	.	30919	37.04
chr2	119108471	120194724	cp068276_119108472	430	.	1086253	45.08
chr2	120194724	120296110	cp068276_120194725	261	.	101386	39.16
chr2	120296110	120424572	cp068276_120296111	152	.	128462	35.35
chr2	120424572	120454592	cp068276_120424573	398	.	30020	43.96
chr2	120454592	120521467	cp068276_120454593	260	.	66875	39.11
chr2	120521467	120588920	cp068276_120521468	183	.	67453	36.44
chr2	120588920	120635619	cp068276_120588921	310	.	46699	40.88
chr2	120635619	120699215	cp068276_120635620	583	.	63596	50.43
chr2	120699215	120747657	cp068276_120699216	404	.	48442	44.16
chr2	120747657	120820338	cp068276_120747658	704	.	72681	54.66
chr2	120820338	121053414	cp068276_120820339	603	.	233076	51.13
chr2	121053414	121193798	cp068276_121053415	513	.	140384	47.98
chr2	121193798	121430457	cp068276_121193799	656	.	236659	52.96
chr2	121430457	121467192	cp068276_121430458	389	.	36735	43.64
chr2	121467192	121734885	cp068276_121467193	548	.	267693	49.18
chr2	121734885	121811136	cp068276_121734886	439	.	76251	45.39
chr2	121811136	121948326	cp068276_121811137	250	.	137190	38.76
chr2	121948326	122117486	cp068276_121948327	343	.	169160	42.03
chr2	122117486	122688478	cp068276_122117487	409	.	570992	44.33
chr2	122688478	123316310	cp068276_122688479	228	.	627832	37.98
chr2	123316310	123816379	cp068276_123316311	140	.	500069	34.93
chr2	123816379	124461107	cp068276_123816380	184	.	644728	36.47
chr2	124461107	125479029	cp068276_124461108	254	.	1017922	38.90
chr2	125479029	125694693	cp068276_125479030	140	.	215664	34.93
chr2	125694693	126597544	cp068276_125694694	193	.	902851	36.78
chr2	126597544	127073849	cp068276_126597545	253	.	476305	38.86
chr2	127073849	127473502	cp068276_127073850	451	.	399653	45.81
chr2	127473502	127542097	cp068276_127473503	830	.	68595	59.07
chr2	127542097	127658360	cp068276_127542098	478	.	116263	46.74
chr2	127658360	127690407	cp068276_127658361	365	.	32047	42.78
chr2	127690407	127733582	cp068276_127690408	470	.	43175	46.46
chr2	127733582	127822117	cp068276_127733583	232	.	88535	38.14
chr2	127822117	127875209	cp068276_127822118	569	.	53092	49.92
chr2	127875209	127905565	cp068276_127875210	368	.	30356	42.88
chr2	127905565	127959819	cp068276_127905566	257	.	54254	39.03
chr2	127959819	127998771	cp068276_127959820	479	.	38952	46.77
chr2	127998771	128054069	cp068276_127998772	573	.	55298	50.08
chr2	128054069	128086958	cp068276_128054070	884	.	32889	60.97
chr2	128086958	128116993	cp068276_128086959	699	.	30035	54.47
chr2	128116993	128152499	cp068276_128116994	471	.	35506	46.51
chr2	128152499	128209029	cp068276_128152500	240	.	56530	38.41
chr2	128209029	128362650	cp068276_128209030	454	.	153621	45.92
chr2	128362650	128462066	cp068276_128362651	360	.	99416	42.62
chr2	128462066	128536987	cp068276_128462067	441	.	74921	45.45
chr2	128536987	128625789	cp068276_128536988	287	.	88802	40.07
chr2	128625789	128695893	cp068276_128625790	445	.	70104	45.58
chr2	128695893	128763868	cp068276_128695894	780	.	67975	57.32
chr2	128763868	128793934	cp068276_128763869	378	.	30066	43.24
chr2	128793934	128823949	cp068276_128793935	719	.	30015	55.20
chr2	128823949	129084352	cp068276_128823950	544	.	260403	49.05
chr2	129084352	129278916	cp068276_129084353	422	.	194564	44.79
chr2	129278916	130137007	cp068276_129278917	315	.	858091	41.05
chr2	130137007	131592582	cp068276_130137008	453	.	1455575	45.88
chr2	131592582	131907560	cp068276_131592583	344	.	314978	42.07
chr2	131907560	131982092	cp068276_131907561	668	.	74532	53.40
chr2	131982092	132091549	cp068276_131982093	276	.	109457	39.68
chr2	132091549	132130496	cp068276_132091550	443	.	38947	45.51
chr2	132130496	132187961	cp068276_132130497	137	.	57465	34.83
chr2	132187961	132276234	cp068276_132187962	538	.	88273	48.86
chr2	132276234	132470712	cp068276_132276235	156	.	194478	35.47
chr2	132470712	132687788	cp068276_132470713	230	.	217076	38.06
chr2	132687788	132725507	cp068276_132687789	594	.	37719	50.80
chr2	132725507	132818519	cp068276_132725508	278	.	93012	39.74
chr2	132818519	133177328	cp068276_132818520	368	.	358809	42.91
chr2	133177328	133471884	cp068276_133177329	272	.	294556	39.55
chr2	133471884	133746743	cp068276_133471885	225	.	274859	37.88
chr2	133746743	134238511	cp068276_133746744	286	.	491768	40.02
chr2	134238511	135267413	cp068276_134238512	368	.	1028902	42.90
chr2	135267413	135740113	cp068276_135267414	276	.	472700	39.67
chr2	135740113	136146361	cp068276_135740114	227	.	406248	37.95
chr2	136146361	137121146	cp068276_136146362	335	.	974785	41.74
chr2	137121146	138991542	cp068276_137121147	220	.	1870396	37.70
chr2	138991542	139046799	cp068276_138991543	132	.	55257	34.63
chr2	139046799	139102418	cp068276_139046800	320	.	55619	41.22
chr2	139102418	139413921	cp068276_139102419	241	.	311503	38.44
chr2	139413921	140671272	cp068276_139413922	168	.	1257351	35.88
chr2	140671272	140707876	cp068276_140671273	44	.	36604	31.57
chr2	140707876	142703210	cp068276_140707877	137	.	1995334	34.80
chr2	142703210	144103090	cp068276_142703211	183	.	1399880	36.41
chr2	144103090	144365169	cp068276_144103091	247	.	262079	38.65
chr2	144365169	144395193	cp068276_144365170	335	.	30024	41.74
chr2	144395193	144569838	cp068276_144395194	207	.	174645	37.25
chr2	144569838	144710213	cp068276_144569839	156	.	140375	35.48
chr2	144710213	145120265	cp068276_144710214	242	.	410052	38.49
chr2	145120265	145567673	cp068276_145120266	189	.	447408	36.62
chr2	145567673	147223018	cp068276_145567674	152	.	1655345	35.34
chr2	147223018	147264943	cp068276_147223019	264	.	41925	39.26
chr2	147264943	147393747	cp068276_147264944	170	.	128804	35.97
chr2	147393747	147881896	cp068276_147393748	211	.	488149	37.40
chr2	147881896	148153826	cp068276_147881897	279	.	271930	39.77
chr2	148153826	148297580	cp068276_148153827	233	.	143754	38.19
chr2	148297580	148585970	cp068276_148297581	147	.	288390	35.15
chr2	148585970	148967466	cp068276_148585971	194	.	381496	36.81
chr2	148967466	149023324	cp068276_148967467	463	.	55858	46.23
chr2	149023324	149098322	cp068276_149023325	346	.	74998	42.14
chr2	149098322	149255697	cp068276_149098323	195	.	157375	36.84
chr2	149255697	149443269	cp068276_149255698	348	.	187572	42.20
chr2	149443269	149492924	cp068276_149443270	453	.	49655	45.88
chr2	149492924	150001668	cp068276_149492925	281	.	508744	39.87
chr2	150001668	150539080	cp068276_150001669	202	.	537412	37.10
chr2	150539080	151275255	cp068276_150539081	233	.	736175	38.18
chr2	151275255	152320625	cp068276_151275256	260	.	1045370	39.12
chr2	152320625	152443693	cp068276_152320626	310	.	123068	40.88
chr2	152443693	152557751	cp068276_152443694	385	.	114058	43.48
chr2	152557751	152608915	cp068276_152557752	221	.	51164	37.76
chr2	152608915	153063544	cp068276_152608916	295	.	454629	40.33
chr2	153063544	153099739	cp068276_153063545	379	.	36195	43.29
chr2	153099739	153153292	cp068276_153099740	134	.	53553	34.71
chr2	153153292	154008057	cp068276_153153293	226	.	854765	37.92
chr2	154008057	155123243	cp068276_154008058	160	.	1115186	35.61
chr2	155123243	155153417	cp068276_155123244	273	.	30174	39.56
chr2	155153417	156258107	cp068276_155153418	123	.	1104690	34.33
chr2	156258107	156702497	cp068276_156258108	168	.	444390	35.89
chr2	156702497	156770114	cp068276_156702498	201	.	67617	37.04
chr2	156770114	156925717	cp068276_156770115	336	.	155603	41.76
chr2	156925717	157708486	cp068276_156925718	184	.	782769	36.46
chr2	157708486	157830157	cp068276_157708487	267	.	121671	39.36
chr2	157830157	158186055	cp068276_157830158	210	.	355898	37.38
chr2	158186055	158529805	cp068276_158186056	306	.	343750	40.74
chr2	158529805	159105271	cp068276_158529806	227	.	575466	37.96
chr2	159105271	159631143	cp068276_159105272	367	.	525872	42.85
chr2	159631143	159702452	cp068276_159631144	442	.	71309	45.47
chr2	159702452	159829156	cp068276_159702453	241	.	126704	38.45
chr2	159829156	160072227	cp068276_159829157	161	.	243071	35.66
chr2	160072227	160349323	cp068276_160072228	223	.	277096	37.82
chr2	160349323	160659349	cp068276_160349324	279	.	310026	39.78
chr2	160659349	160729412	cp068276_160659350	368	.	70063	42.89
chr2	160729412	161522135	cp068276_160729413	249	.	792723	38.73
chr2	161522135	162038892	cp068276_161522136	207	.	516757	37.27
chr2	162038892	162341426	cp068276_162038893	138	.	302534	34.85
chr2	162341426	162478091	cp068276_162341427	185	.	136665	36.51
chr2	162478091	162589524	cp068276_162478092	299	.	111433	40.49
chr2	162589524	162770512	cp068276_162589525	177	.	180988	36.20
chr2	162770512	162802053	cp068276_162770513	297	.	31541	40.40
chr2	162802053	163904321	cp068276_162802054	150	.	1102268	35.28
chr2	163904321	168208592	cp068276_163904322	179	.	4304271	36.29
chr2	168208592	169341505	cp068276_168208593	279	.	1132913	39.77
chr2	169341505	169501223	cp068276_169341506	194	.	159718	36.82
chr2	169501223	170162874	cp068276_169501224	262	.	661651	39.19
chr2	170162874	170344412	cp068276_170162875	351	.	181538	42.31
chr2	170344412	170582475	cp068276_170344413	169	.	238063	35.92
chr2	170582475	170751811	cp068276_170582476	313	.	169336	40.96
chr2	170751811	170798936	cp068276_170751812	192	.	47125	36.75
chr2	170798936	171285454	cp068276_170798937	316	.	486518	41.09
chr2	171285454	171315459	cp068276_171285455	548	.	30005	49.19
chr2	171315459	171435814	cp068276_171315460	336	.	120355	41.76
chr2	171435814	171465859	cp068276_171435815	479	.	30045	46.77
chr2	171465859	171636514	cp068276_171465860	197	.	170655	36.90
chr2	171636514	172564153	cp068276_171636515	285	.	927639	39.98
chr2	172564153	172597454	cp068276_172564154	681	.	33301	53.85
chr2	172597454	173046753	cp068276_172597455	365	.	449299	42.80
chr2	173046753	173569452	cp068276_173046754	299	.	522699	40.48
chr2	173569452	173714000	cp068276_173569453	223	.	144548	37.82
chr2	173714000	174386229	cp068276_173714001	326	.	672229	41.42
chr2	174386229	174449820	cp068276_174386230	184	.	63591	36.46
chr2	174449820	174554302	cp068276_174449821	408	.	104482	44.29
chr2	174554302	174728592	cp068276_174554303	185	.	174290	36.49
chr2	174728592	174803757	cp068276_174728593	318	.	75165	41.15
chr2	174803757	174833789	cp068276_174803758	531	.	30032	48.59
chr2	174833789	174970953	cp068276_174833790	232	.	137164	38.13
chr2	174970953	175143426	cp068276_174970954	339	.	172473	41.87
chr2	175143426	175286159	cp068276_175143427	420	.	142733	44.72
chr2	175286159	175778299	cp068276_175286160	214	.	492140	37.50
chr2	175778299	176409562	cp068276_175778300	272	.	631263	39.55
chr2	176409562	176485795	cp068276_176409563	135	.	76233	34.73
chr2	176485795	176554661	cp068276_176485796	258	.	68866	39.06
chr2	176554661	176666969	cp068276_176554662	612	.	112308	51.43
chr2	176666969	176698619	cp068276_176666970	385	.	31650	43.50
chr2	176698619	176758470	cp068276_176698620	266	.	59851	39.33
chr2	176758470	176872159	cp068276_176758471	138	.	113689	34.85
chr2	176872159	179079348	cp068276_176872160	268	.	2207189	39.39
chr2	179079348	180426717	cp068276_179079349	211	.	1347369	37.41
chr2	180426717	182128679	cp068276_180426718	176	.	1701962	36.16
chr2	182128679	182297833	cp068276_182128680	273	.	169154	39.58
chr2	182297833	184382665	cp068276_182297834	200	.	2084832	37.01
chr2	184382665	186603045	cp068276_184382666	124	.	2220380	34.35
chr2	186603045	187431471	cp068276_186603046	189	.	828426	36.63
chr2	187431471	187475493	cp068276_187431472	451	.	44022	45.79
chr2	187475493	187521957	cp068276_187475494	211	.	46464	37.42
chr2	187521957	189914925	cp068276_187521958	154	.	2392968	35.41
chr2	189914925	190656723	cp068276_189914926	216	.	741798	37.58
chr2	190656723	192435821	cp068276_190656724	266	.	1779098	39.31
chr2	192435821	192685822	cp068276_192435822	174	.	250001	36.09
chr2	192685822	192960326	cp068276_192685823	129	.	274504	34.52
chr2	192960326	193001560	cp068276_192960327	284	.	41234	39.95
chr2	193001560	193094394	cp068276_193001561	155	.	92834	35.45
chr2	193094394	195449471	cp068276_193094395	114	.	2355077	34.00
chr2	195449471	195818632	cp068276_195449472	165	.	369161	35.79
chr2	195818632	195951682	cp068276_195818633	216	.	133050	37.59
chr2	195951682	196142709	cp068276_195951683	307	.	191027	40.75
chr2	196142709	196535522	cp068276_196142710	192	.	392813	36.75
chr2	196535522	197141704	cp068276_196535523	263	.	606182	39.22
chr2	197141704	197489295	cp068276_197141705	214	.	347591	37.51
chr2	197489295	198191295	cp068276_197489296	318	.	702000	41.15
chr2	198191295	198744458	cp068276_198191296	223	.	553163	37.83
chr2	198744458	198797432	cp068276_198744459	318	.	52974	41.16
chr2	198797432	199593584	cp068276_198797433	161	.	796152	35.66
chr2	199593584	199939109	cp068276_199593585	232	.	345525	38.12
chr2	199939109	199969209	cp068276_199939110	575	.	30100	50.16
chr2	199969209	201015936	cp068276_199969210	276	.	1046727	39.68
chr2	201015936	201069121	cp068276_201015937	168	.	53185	35.91
chr2	201069121	201852150	cp068276_201069122	339	.	783029	41.87
chr2	201852150	202092865	cp068276_201852151	225	.	240715	37.88
chr2	202092865	202334762	cp068276_202092866	277	.	241897	39.72
chr2	202334762	202403883	cp068276_202334763	364	.	69121	42.77
chr2	202403883	202517906	cp068276_202403884	477	.	114023	46.73
chr2	202517906	202858844	cp068276_202517907	387	.	340938	43.56
chr2	202858844	203134920	cp068276_202858845	327	.	276076	41.46
chr2	203134920	203497507	cp068276_203134921	268	.	362587	39.40
chr2	203497507	203708050	cp068276_203497508	216	.	210543	37.59
chr2	203708050	203811964	cp068276_203708051	367	.	103914	42.88
chr2	203811964	204015278	cp068276_203811965	256	.	203314	38.99
chr2	204015278	204149314	cp068276_204015279	369	.	134036	42.93
chr2	204149314	205067957	cp068276_204149315	295	.	918643	40.34
chr2	205067957	205598469	cp068276_205067958	186	.	530512	36.54
chr2	205598469	205921477	cp068276_205598470	220	.	323008	37.72
chr2	205921477	206086497	cp068276_205921478	267	.	165020	39.37
chr2	206086497	206466313	cp068276_206086498	414	.	379816	44.51
chr2	206466313	206636532	cp068276_206466314	313	.	170219	40.98
chr2	206636532	206757700	cp068276_206636533	401	.	121168	44.06
chr2	206757700	207434352	cp068276_206757701	259	.	676652	39.10
chr2	207434352	208027371	cp068276_207434353	308	.	593019	40.79
chr2	208027371	208081926	cp068276_208027372	173	.	54555	36.07
chr2	208081926	208113358	cp068276_208081927	497	.	31432	47.40
chr2	208113358	208240998	cp068276_208113359	356	.	127640	42.46
chr2	208240998	208312307	cp068276_208240999	482	.	71309	46.90
chr2	208312307	208567799	cp068276_208312308	317	.	255492	41.11
chr2	208567799	208750830	cp068276_208567800	370	.	183031	42.96
chr2	208750830	208838605	cp068276_208750831	187	.	87775	36.57
chr2	208838605	208887715	cp068276_208838606	326	.	49110	41.42
chr2	208887715	210826074	cp068276_208887716	194	.	1938359	36.79
chr2	210826074	210856892	cp068276_210826075	324	.	30818	41.36
chr2	210856892	210957019	cp068276_210856893	219	.	100127	37.67
chr2	210957019	210992556	cp068276_210957020	302	.	35537	40.57
chr2	210992556	212298809	cp068276_210992557	163	.	1306253	35.72
chr2	212298809	213016592	cp068276_212298810	118	.	717783	34.16
chr2	213016592	213440905	cp068276_213016593	209	.	424313	37.32
chr2	213440905	214944436	cp068276_213440906	164	.	1503531	35.77
chr2	214944436	215429475	cp068276_214944437	231	.	485039	38.11
chr2	215429475	215555636	cp068276_215429476	179	.	126161	36.28
chr2	215555636	215959653	cp068276_215555637	282	.	404017	39.88
chr2	215959653	216222914	cp068276_215959654	237	.	263261	38.33
chr2	216222914	216442005	cp068276_216222915	310	.	219091	40.88
chr2	216442005	216600937	cp068276_216442006	365	.	158932	42.80
chr2	216600937	216715956	cp068276_216600938	273	.	115019	39.57
chr2	216715956	216780076	cp068276_216715957	461	.	64120	46.14
chr2	216780076	216819730	cp068276_216780077	302	.	39654	40.59
chr2	216819730	217017649	cp068276_216819731	392	.	197919	43.75
chr2	217017649	217113889	cp068276_217017650	455	.	96240	45.95
chr2	217113889	217179075	cp068276_217113890	598	.	65186	50.93
chr2	217179075	217420487	cp068276_217179076	431	.	241412	45.12
chr2	217420487	217511219	cp068276_217420488	326	.	90732	41.41
chr2	217511219	217562541	cp068276_217511220	437	.	51322	45.32
chr2	217562541	218074055	cp068276_217562542	304	.	511514	40.64
chr2	218074055	218206575	cp068276_218074056	398	.	132520	43.96
chr2	218206575	218238111	cp068276_218206576	526	.	31536	48.42
chr2	218238111	218268115	cp068276_218238112	225	.	30004	37.91
chr2	218268115	218486291	cp068276_218268116	637	.	218176	52.32
chr2	218486291	218521075	cp068276_218486292	753	.	34784	56.37
chr2	218521075	218741983	cp068276_218521076	424	.	220908	44.84
chr2	218741983	218934653	cp068276_218741984	628	.	192670	51.98
chr2	218934653	219080570	cp068276_218934654	281	.	145917	39.87
chr2	219080570	219124737	cp068276_219080571	474	.	44167	46.61
chr2	219124737	219159526	cp068276_219124738	571	.	34789	50.01
chr2	219159526	219298003	cp068276_219159527	407	.	138477	44.25
chr2	219298003	219332456	cp068276_219298004	510	.	34453	47.85
chr2	219332456	219387096	cp068276_219332457	754	.	54640	56.41
chr2	219387096	219468058	cp068276_219387097	434	.	80962	45.20
chr2	219468058	219499268	cp068276_219468059	802	.	31210	58.08
chr2	219499268	219549850	cp068276_219499269	652	.	50582	52.83
chr2	219549850	219648056	cp068276_219549851	371	.	98206	42.99
chr2	219648056	219788025	cp068276_219648057	624	.	139969	51.84
chr2	219788025	219901785	cp068276_219788026	481	.	113760	46.84
chr2	219901785	220057429	cp068276_219901786	775	.	155644	57.16
chr2	220057429	220089598	cp068276_220057430	498	.	32169	47.46
chr2	220089598	220131262	cp068276_220089599	736	.	41664	55.79
chr2	220131262	220409755	cp068276_220131263	375	.	278493	43.15
chr2	220409755	220691680	cp068276_220409756	324	.	281925	41.35
chr2	220691680	221711094	cp068276_220691681	238	.	1019414	38.36
chr2	221711094	221778336	cp068276_221711095	164	.	67242	35.76
chr2	221778336	222062875	cp068276_221778337	288	.	284539	40.10
chr2	222062875	222761047	cp068276_222062876	245	.	698172	38.61
chr2	222761047	222806519	cp068276_222761048	509	.	45472	47.84
chr2	222806519	222906438	cp068276_222806520	220	.	99919	37.71
chr2	222906438	223689312	cp068276_222906439	308	.	782874	40.80
chr2	223689312	224091082	cp068276_223689313	232	.	401770	38.13
chr2	224091082	224928602	cp068276_224091083	339	.	837520	41.88
chr2	224928602	225062608	cp068276_224928603	203	.	134006	37.14
chr2	225062608	225148584	cp068276_225062609	373	.	85976	43.08
chr2	225148584	225527189	cp068276_225148585	276	.	378605	39.69
chr2	225527189	226827979	cp068276_225527190	198	.	1300790	36.95
chr2	226827979	227097388	cp068276_226827980	243	.	269409	38.53
chr2	227097388	228562321	cp068276_227097389	301	.	1464933	40.55
chr2	228562321	229473711	cp068276_228562322	212	.	911390	37.44
chr2	229473711	229812729	cp068276_229473712	263	.	339018	39.23
chr2	229812729	230195903	cp068276_229812730	317	.	383174	41.12
chr2	230195903	230241255	cp068276_230195904	414	.	45352	44.51
chr2	230241255	230403009	cp068276_230241256	223	.	161754	37.84
chr2	230403009	230666692	cp068276_230403010	371	.	263683	43.01
chr2	230666692	230780597	cp068276_230666693	292	.	113905	40.22
chr2	230780597	230811039	cp068276_230780598	487	.	30442	47.08
chr2	230811039	231051718	cp068276_230811040	271	.	240679	39.50
chr2	231051718	231120575	cp068276_231051719	394	.	68857	43.79
chr2	231120575	231197426	cp068276_231120576	518	.	76851	48.13
chr2	231197426	231304249	cp068276_231197427	297	.	106823	40.43
chr2	231304249	231344282	cp068276_231304250	447	.	40033	45.65
chr2	231344282	231394116	cp068276_231344283	649	.	49834	52.75
chr2	231394116	231542137	cp068276_231394117	516	.	148021	48.09
chr2	231542137	231659304	cp068276_231542138	220	.	117167	37.72
chr2	231659304	231690602	cp068276_231659305	580	.	31298	50.32
chr2	231690602	231837332	cp068276_231690603	410	.	146730	44.35
chr2	231837332	231885905	cp068276_231837333	701	.	48573	54.57
chr2	231885905	232005531	cp068276_231885906	474	.	119626	46.61
chr2	232005531	232146507	cp068276_232005532	590	.	140976	50.65
chr2	232146507	232207789	cp068276_232146508	743	.	61282	56.04
chr2	232207789	232264722	cp068276_232207790	351	.	56933	42.30
chr2	232264722	232386289	cp068276_232264723	468	.	121567	46.40
chr2	232386289	232434704	cp068276_232386290	593	.	48415	50.78
chr2	232434704	232694733	cp068276_232434705	276	.	260029	39.67
chr2	232694733	232800491	cp068276_232694734	422	.	105758	44.79
chr2	232800491	233033028	cp068276_232800492	704	.	232537	54.66
chr2	233033028	233071713	cp068276_233033029	408	.	38685	44.29
chr2	233071713	233184810	cp068276_233071714	536	.	113097	48.77
chr2	233184810	233217658	cp068276_233184811	318	.	32848	41.16
chr2	233217658	233318366	cp068276_233217659	227	.	100708	37.97
chr2	233318366	233355840	cp068276_233318367	336	.	37474	41.79
chr2	233355840	233393458	cp068276_233355841	773	.	37618	57.06
chr2	233393458	233924075	cp068276_233393459	492	.	530617	47.23
chr2	233924075	233972005	cp068276_233924076	678	.	47930	53.73
chr2	233972005	234057251	cp068276_233972006	203	.	85246	37.11
chr2	234057251	234199674	cp068276_234057252	280	.	142423	39.81
chr2	234199674	234277292	cp068276_234199675	383	.	77618	43.44
chr2	234277292	234346457	cp068276_234277293	576	.	69165	50.17
chr2	234346457	234389726	cp068276_234346458	240	.	43269	38.42
chr2	234389726	234491606	cp068276_234389727	414	.	101880	44.52
chr2	234491606	234735636	cp068276_234491607	330	.	244030	41.56
chr2	234735636	235439457	cp068276_234735637	406	.	703821	44.23
chr2	235439457	235542988	cp068276_235439458	601	.	103531	51.06
chr2	235542988	235832006	cp068276_235542989	395	.	289018	43.85
chr2	235832006	236591116	cp068276_235832007	480	.	759110	46.83
chr2	236591116	236712907	cp068276_236591117	565	.	121791	49.78
chr2	236712907	237056224	cp068276_236712908	386	.	343317	43.54
chr2	237056224	237135530	cp068276_237056225	576	.	79306	50.18
chr2	237135530	237359090	cp068276_237135531	465	.	223560	46.30
chr2	237359090	237923205	cp068276_237359091	385	.	564115	43.50
chr2	237923205	238123927	cp068276_237923206	587	.	200722	50.58
chr2	238123927	238291634	cp068276_238123928	448	.	167707	45.69
chr2	238291634	238347644	cp068276_238291635	210	.	56010	37.36
chr2	238347644	238377909	cp068276_238347645	714	.	30265	55.02
