chrom	chromStart	chromEnd	name	score	strand	length	GC
chr6	156046372	156081083	cp068272_156046373	260	.	34711	39.13
chr6	156081083	156469762	cp068272_156081084	404	.	388679	44.17
chr6	156469762	156606268	cp068272_156469763	231	.	136506	38.11
chr6	156606268	156673552	cp068272_156606269	316	.	67284	41.07
chr6	156673552	157145396	cp068272_156673553	199	.	471844	36.99
chr6	157145396	157393737	cp068272_157145397	278	.	248341	39.76
chr6	157393737	157441975	cp068272_157393738	139	.	48238	34.87
chr6	157441975	157662957	cp068272_157441976	309	.	220982	40.83
chr6	157662957	157698526	cp068272_157662958	223	.	35569	37.84
chr6	157698526	158087260	cp068272_157698527	345	.	388734	42.11
chr6	158087260	158321453	cp068272_158087261	274	.	234193	39.60
chr6	158321453	158420085	cp068272_158321454	390	.	98632	43.66
chr6	158420085	158482881	cp068272_158420086	615	.	62796	51.55
chr6	158482881	158516142	cp068272_158482882	429	.	33261	45.03
chr6	158516142	158556360	cp068272_158516143	741	.	40218	55.96
chr6	158556360	158727737	cp068272_158556361	373	.	171377	43.07
chr6	158727737	159026442	cp068272_158727738	478	.	298705	46.74
chr6	159026442	159185661	cp068272_159026443	302	.	159219	40.60
chr6	159185661	159219400	cp068272_159185662	425	.	33739	44.89
chr6	159219400	159342633	cp068272_159219401	577	.	123233	50.22
chr6	159342633	159412630	cp068272_159342634	260	.	69997	39.10
chr6	159412630	159723521	cp068272_159412631	367	.	310891	42.87
chr6	159723521	160185545	cp068272_159723522	465	.	462024	46.31
chr6	160185545	160243781	cp068272_160185546	242	.	58236	38.50
chr6	160243781	161292986	cp068272_160243782	377	.	1049205	43.21
chr6	161292986	161390159	cp068272_161292987	539	.	97173	48.88
chr6	161390159	161863558	cp068272_161390160	329	.	473399	41.52
chr6	161863558	161994878	cp068272_161863559	415	.	131320	44.53
chr6	161994878	162046864	cp068272_161994879	342	.	51986	41.99
chr6	162046864	162484829	cp068272_162046865	270	.	437965	39.48
chr6	162484829	162545413	cp068272_162484830	533	.	60584	48.67
chr6	162545413	162711297	cp068272_162545414	347	.	165884	42.17
chr6	162711297	162743892	cp068272_162711298	529	.	32595	48.52
chr6	162743892	162821018	cp068272_162743893	413	.	77126	44.48
chr6	162821018	163011766	cp068272_162821019	320	.	190748	41.21
chr6	163011766	163042526	cp068272_163011767	414	.	30760	44.52
chr6	163042526	163353139	cp068272_163042527	311	.	310613	40.91
chr6	163353139	163386127	cp068272_163353140	146	.	32988	35.11
chr6	163386127	163888243	cp068272_163386128	267	.	502116	39.36
chr6	163888243	163952208	cp068272_163888244	343	.	63965	42.01
chr6	163952208	164091859	cp068272_163952209	218	.	139651	37.66
chr6	164091859	164201325	cp068272_164091860	156	.	109466	35.47
chr6	164201325	164269113	cp068272_164201326	326	.	67788	41.43
chr6	164269113	164458212	cp068272_164269114	230	.	189099	38.06
chr6	164458212	164684956	cp068272_164458213	350	.	226744	42.27
chr6	164684956	164715420	cp068272_164684957	610	.	30464	51.36
chr6	164715420	164745905	cp068272_164715421	489	.	30485	47.13
chr6	164745905	164781415	cp068272_164745906	430	.	35510	45.08
chr6	164781415	164944189	cp068272_164781416	168	.	162774	35.88
chr6	164944189	165073916	cp068272_164944190	416	.	129727	44.58
chr6	165073916	165120291	cp068272_165073917	524	.	46375	48.35
chr6	165120291	165672912	cp068272_165120292	318	.	552621	41.16
chr6	165672912	165951171	cp068272_165672913	215	.	278259	37.54
chr6	165951171	166017767	cp068272_165951172	76	.	66596	32.66
chr6	166017767	166099036	cp068272_166017768	196	.	81269	36.89
chr6	166099036	166983169	cp068272_166099037	244	.	884133	38.55
chr6	166983169	167758798	cp068272_166983170	366	.	775629	42.81
chr6	167758798	167887073	cp068272_167758799	556	.	128275	49.47
chr6	167887073	168121555	cp068272_167887074	466	.	234482	46.33
chr6	168121555	168168203	cp068272_168121556	632	.	46648	52.14
chr6	168168203	168551033	cp068272_168168204	394	.	382830	43.80
chr6	168551033	169166339	cp068272_168551034	507	.	615306	47.76
chr6	169166339	169256730	cp068272_169166340	200	.	90391	37.03
chr6	169256730	169312392	cp068272_169256731	312	.	55662	40.94
chr6	169312392	169343112	cp068272_169312393	678	.	30720	53.75
chr6	169343112	169382716	cp068272_169343113	420	.	39604	44.73
chr6	169382716	169443411	cp068272_169382717	811	.	60695	58.39
chr6	169443411	170076549	cp068272_169443412	521	.	633138	48.24
chr6	170076549	171190554	cp068272_170076550	390	.	1114005	43.67
chr6	171190554	171311917	cp068272_171190555	540	.	121363	48.92
chr6	171311917	171656417	cp068272_171311918	661	.	344500	53.14
chr6	171656417	171804636	cp068272_171656418	388	.	148219	43.60
chr6	171804636	171842541	cp068272_171804637	695	.	37905	54.33
chr6	171842541	171884534	cp068272_171842542	490	.	41993	47.17
chr6	171884534	172070367	cp068272_171884535	266	.	185833	39.34
chr6							
