chrom	chromStart	chromEnd	name	score	strand	length	GC
chr1	83899386	83974854	cp068277_83899387	170	.	75468	35.98
chr1	83974854	84063860	cp068277_83974855	84	.	89006	32.94
chr1	84063860	84355351	cp068277_84063861	264	.	291491	39.24
chr1	84355351	84413065	cp068277_84355352	158	.	57714	35.55
chr1	84413065	84890913	cp068277_84413066	309	.	477848	40.83
chr1	84890913	84995523	cp068277_84890914	257	.	104610	39.00
chr1	84995523	85041224	cp068277_84995524	158	.	45701	35.54
chr1	85041224	85174072	cp068277_85041225	343	.	132848	42.02
chr1	85174072	85410070	cp068277_85174073	249	.	235998	38.72
chr1	85410070	85478722	cp068277_85410071	391	.	68652	43.70
chr1	85478722	86234290	cp068277_85478723	192	.	755568	36.75
chr1	86234290	86756722	cp068277_86234291	263	.	522432	39.21
chr1	86756722	86954770	cp068277_86756723	190	.	198048	36.67
chr1	86954770	87011024	cp068277_86954771	438	.	56254	45.36
chr1	87011024	87180610	cp068277_87011025	338	.	169586	41.84
chr1	87180610	87530535	cp068277_87180611	269	.	349925	39.42
chr1	87530535	88529039	cp068277_87530536	216	.	998504	37.58
chr1	88529039	88682528	cp068277_88529040	172	.	153489	36.02
chr1	88682528	88900669	cp068277_88682529	290	.	218141	40.16
chr1	88900669	89115782	cp068277_88900670	226	.	215113	37.93
chr1	89115782	89565192	cp068277_89115783	269	.	449410	39.44
chr1	89565192	89689348	cp068277_89565193	361	.	124156	42.64
chr1	89689348	89768114	cp068277_89689349	260	.	78766	39.11
chr1	89768114	89838985	cp068277_89768115	351	.	70871	42.30
chr1	89838985	89883639	cp068277_89838986	149	.	44654	35.22
chr1	89883639	90209148	cp068277_89883640	266	.	325509	39.32
chr1	90209148	90548806	cp068277_90209149	199	.	339658	36.99
chr1	90548806	90578810	cp068277_90548807	534	.	30004	48.71
chr1	90578810	90738730	cp068277_90578811	316	.	159920	41.08
chr1	90738730	90833805	cp068277_90738731	152	.	95075	35.35
chr1	90833805	90865634	cp068277_90833806	222	.	31829	37.77
chr1	90865634	91102773	cp068277_90865635	328	.	237139	41.51
chr1	91102773	91374888	cp068277_91102774	222	.	272115	37.80
chr1	91374888	91816098	cp068277_91374889	362	.	441210	42.67
chr1	91816098	92228866	cp068277_91816099	239	.	412768	38.39
chr1	92228866	92372277	cp068277_92228867	353	.	143411	42.38
chr1	92372277	92613002	cp068277_92372278	215	.	240725	37.56
chr1	92613002	92678177	cp068277_92613003	371	.	65175	43.02
chr1	92678177	92804164	cp068277_92678178	259	.	125987	39.10
chr1	92804164	92953678	cp068277_92804165	321	.	149514	41.24
chr1	92953678	93118439	cp068277_92953679	189	.	164761	36.65
chr1	93118439	93366882	cp068277_93118440	264	.	248443	39.26
chr1	93366882	93409448	cp068277_93366883	124	.	42566	34.37
chr1	93409448	93616342	cp068277_93409449	450	.	206894	45.77
chr1	93616342	93655093	cp068277_93616343	304	.	38751	40.64
chr1	93655093	93702701	cp068277_93655094	454	.	47608	45.90
chr1	93702701	93804630	cp068277_93702702	250	.	101929	38.75
chr1	93804630	93836516	cp068277_93804631	372	.	31886	43.04
chr1	93836516	93983527	cp068277_93836517	462	.	147011	46.19
chr1	93983527	94027794	cp068277_93983528	269	.	44267	39.43
chr1	94027794	94084439	cp068277_94027795	138	.	56645	34.85
chr1	94084439	94244759	cp068277_94084440	329	.	160320	41.53
chr1	94244759	94307362	cp068277_94244760	254	.	62603	38.89
chr1	94307362	94371901	cp068277_94307363	160	.	64539	35.61
chr1	94371901	94988166	cp068277_94371902	352	.	616265	42.34
chr1	94988166	95361234	cp068277_94988167	248	.	373068	38.69
chr1	95361234	96917995	cp068277_95361235	207	.	1556761	37.26
chr1	96917995	97333358	cp068277_96917996	169	.	415363	35.94
chr1	97333358	97891713	cp068277_97333359	121	.	558355	34.26
chr1	97891713	99302371	cp068277_97891714	189	.	1410658	36.63
chr1	99302371	100562340	cp068277_99302372	243	.	1259969	38.51
chr1	100562340	101025414	cp068277_100562341	198	.	463074	36.95
chr1	101025414	101239684	cp068277_101025415	305	.	214270	40.68
chr1	101239684	101359060	cp068277_101239685	241	.	119376	38.46
chr1	101359060	101486764	cp068277_101359061	188	.	127704	36.59
chr1	101486764	106890344	cp068277_101486765	140	.	5403580	34.90
chr1	106890344	107412527	cp068277_106890345	198	.	522183	36.95
chr1	107412527	107527210	cp068277_107412528	232	.	114683	38.15
chr1	107527210	107617907	cp068277_107527211	335	.	90697	41.74
chr1	107617907	107726509	cp068277_107617908	171	.	108602	36.00
chr1	107726509	107963468	cp068277_107726510	219	.	236959	37.67
chr1	107963468	109065187	cp068277_107963469	287	.	1101719	40.07
chr1	109065187	109269946	cp068277_109065188	445	.	204759	45.58
chr1	109269946	109307826	cp068277_109269947	798	.	37880	57.95
chr1	109307826	109357244	cp068277_109307827	520	.	49418	48.23
chr1	109357244	109499061	cp068277_109357245	327	.	141817	41.45
chr1	109499061	109582057	cp068277_109499062	588	.	82996	50.59
chr1	109582057	109652162	cp068277_109582058	279	.	70105	39.77
chr1	109652162	109946169	cp068277_109652163	538	.	294007	48.86
chr1	109946169	109986105	cp068277_109946170	273	.	39936	39.56
chr1	109986105	110056773	cp068277_109986106	393	.	70668	43.77
chr1	110056773	110271802	cp068277_110056774	614	.	215029	51.50
chr1	110271802	110357331	cp068277_110271803	428	.	85529	44.98
chr1	110357331	110395742	cp068277_110357332	236	.	38411	38.27
chr1	110395742	110440451	cp068277_110395743	396	.	44709	43.89
chr1	110440451	110655984	cp068277_110440452	521	.	215533	48.27
chr1	110655984	110686822	cp068277_110655985	175	.	30838	36.15
chr1	110686822	110803498	cp068277_110686823	344	.	116676	42.05
chr1	110803498	111201154	cp068277_110803499	218	.	397656	37.64
chr1	111201154	111272395	cp068277_111201155	447	.	71241	45.66
chr1	111272395	111638811	cp068277_111272396	319	.	366416	41.19
chr1	111638811	111731882	cp068277_111638812	211	.	93071	37.40
chr1	111731882	111764396	cp068277_111731883	604	.	32514	51.14
chr1	111764396	111794401	cp068277_111764397	342	.	30005	41.98
chr1	111794401	112060527	cp068277_111794402	493	.	266126	47.27
chr1	112060527	112204709	cp068277_112060528	347	.	144182	42.17
chr1	112204709	112245181	cp068277_112204710	227	.	40472	37.95
chr1	112245181	112409447	cp068277_112245182	404	.	164266	44.14
chr1	112409447	112463797	cp068277_112409448	246	.	54350	38.62
chr1	112463797	112508380	cp068277_112463798	342	.	44583	42.00
chr1	112508380	112540415	cp068277_112508381	538	.	32035	48.85
chr1	112540415	112612487	cp068277_112540416	221	.	72072	37.75
chr1	112612487	112686712	cp068277_112612488	301	.	74225	40.57
chr1	112686712	112736894	cp068277_112686713	625	.	50182	51.89
chr1	112736894	112911997	cp068277_112736895	477	.	175103	46.70
chr1	112911997	112967875	cp068277_112911998	290	.	55878	40.15
chr1	112967875	113096442	cp068277_112967876	408	.	128567	44.31
chr1	113096442	113126446	cp068277_113096443	247	.	30004	38.66
chr1	113126446	113307593	cp068277_113126447	361	.	181147	42.65
chr1	113307593	113890549	cp068277_113307594	224	.	582956	37.86
chr1	113890549	113942521	cp068277_113890550	399	.	51972	43.99
chr1	113942521	113990584	cp068277_113942522	256	.	48063	38.97
chr1	113990584	114107026	cp068277_113990585	428	.	116442	44.99
chr1	114107026	114180110	cp068277_114107027	534	.	73084	48.71
chr1	114180110	114370160	cp068277_114180111	372	.	190050	43.05
chr1	114370160	114491484	cp068277_114370161	220	.	121324	37.70
chr1	114491484	114822947	cp068277_114491485	293	.	331463	40.26
chr1	114822947	115015250	cp068277_114822948	157	.	192303	35.50
chr1	115015250	115067761	cp068277_115015251	250	.	52511	38.77
chr1	115067761	115781523	cp068277_115067762	360	.	713762	42.63
chr1	115781523	116117637	cp068277_115781524	269	.	336114	39.42
chr1	116117637	116453190	cp068277_116117638	355	.	335553	42.44
chr1	116453190	116781364	cp068277_116453191	422	.	328174	44.80
chr1	116781364	117280891	cp068277_116781365	364	.	499527	42.77
chr1	117280891	117378044	cp068277_117280892	311	.	97153	40.90
chr1	117378044	117541606	cp068277_117378045	150	.	163562	35.28
chr1	117541606	117571730	cp068277_117541607	348	.	30124	42.19
chr1	117571730	117605054	cp068277_117571731	575	.	33324	50.14
chr1	117605054	117697137	cp068277_117605055	453	.	92083	45.86
chr1	117697137	117852869	cp068277_117697138	308	.	155732	40.78
chr1	117852869	118210425	cp068277_117852870	207	.	357556	37.27
chr1	118210425	118305335	cp068277_118210426	296	.	94910	40.37
chr1	118305335	118335398	cp068277_118305336	176	.	30063	36.18
chr1	118335398	118365461	cp068277_118335399	266	.	30063	39.32
chr1	118365461	118839142	cp068277_118365462	187	.	473681	36.57
chr1	118839142	119428293	cp068277_118839143	308	.	589151	40.81
chr1	119428293	119822424	cp068277_119428294	381	.	394131	43.34
chr1	119822424	120818341	cp068277_119822425	301	.	995917	40.55
chr1	120818341	120863355	cp068277_120818342	434	.	45014	45.21
chr1	120863355	120943015	cp068277_120863356	199	.	79660	36.99
chr1	120943015	121412774	cp068277_120943016	348	.	469759	42.20
chr1	121412774	121479909	cp068277_121412775	169	.	67135	35.93
chr1	121479909	121639425	cp068277_121479910	245	.	159516	38.58
chr1	121639425	121670107	cp068277_121639426	364	.	30682	42.75
chr1	121670107	121725435	cp068277_121670108	384	.	55328	43.46
chr1	121725435	121795951	cp068277_121725436	357	.	70516	42.51
chr1	121795951	121863933	cp068277_121795952	257	.	67982	39.00
chr1	121863933	121918565	cp068277_121863934	245	.	54632	38.58
chr1	121918565	122130038	cp068277_121918566	258	.	211473	39.05
chr1	122130038	122206310	cp068277_122130039	249	.	76272	38.73
chr1	122206310	122354524	cp068277_122206311	257	.	148214	39.00
chr1	122354524	126301200	cp068277_122354525	259	.	3946676	39.08
chr1	126301200	126558240	cp068277_126301201	320	.	257040	41.20
chr1	126558240	126589230	cp068277_126558241	310	.	30990	40.86
chr1	126589230	126643405	cp068277_126589231	347	.	54175	42.16
chr1	126643405	126701156	cp068277_126643406	316	.	57751	41.09
chr1	126701156	126889915	cp068277_126701157	244	.	188759	38.55
chr1	126889915	126938456	cp068277_126889916	165	.	48541	35.79
chr1	126938456	127416098	cp068277_126938457	180	.	477642	36.32
chr1	127416098	127506341	cp068277_127416099	195	.	90243	36.85
chr1	127506341	127732476	cp068277_127506342	298	.	226135	40.43
chr1	127732476	127780761	cp068277_127732477	466	.	48285	46.32
chr1	127780761	127811482	cp068277_127780762	294	.	30721	40.30
chr1	127811482	127862196	cp068277_127811483	165	.	50714	35.78
chr1	127862196	127898509	cp068277_127862197	513	.	36313	47.98
chr1	127898509	127960672	cp068277_127898510	315	.	62163	41.03
chr1	127960672	128009750	cp068277_127960673	166	.	49078	35.82
chr1	128009750	128048712	cp068277_128009751	470	.	38962	46.46
chr1	128048712	128098497	cp068277_128048713	310	.	49785	40.88
chr1	128098497	128601113	cp068277_128098498	639	.	502616	52.38
chr1	128601113	128644769	cp068277_128601114	251	.	43656	38.82
chr1	128644769	128734916	cp068277_128644770	392	.	90147	43.75
chr1	128734916	128767852	cp068277_128734917	172	.	32936	36.03
chr1	128767852	128797859	cp068277_128767853	112	.	30007	33.95
chr1	128797859	128840380	cp068277_128797860	275	.	42521	39.64
chr1	128840380	128907138	cp068277_128840381	121	.	66758	34.24
chr1	128907138	128986070	cp068277_128907139	267	.	78932	39.36
chr1	128986070	129016124	cp068277_128986071	118	.	30054	34.16
chr1	129016124	129058502	cp068277_129016125	170	.	42378	35.98
chr1	129058502	129238845	cp068277_129058503	182	.	180343	36.37
chr1	129238845	129461749	cp068277_129238846	175	.	222904	36.16
chr1	129461749	129503081	cp068277_129461750	185	.	41332	36.51
chr1	129503081	129563372	cp068277_129503082	175	.	60291	36.15
chr1	129563372	129643847	cp068277_129563373	184	.	80475	36.46
chr1	129643847	134393186	cp068277_129643848	193	.	4749339	36.76
chr1	134393186	134691300	cp068277_134393187	190	.	298114	36.68
chr1	134691300	136350720	cp068277_134691301	194	.	1659420	36.82
chr1	136350720	136542106	cp068277_136350721	188	.	191386	36.61
chr1	136542106	136871563	cp068277_136542107	193	.	329457	36.76
chr1	136871563	136958875	cp068277_136871564	198	.	87312	36.93
chr1	136958875	137114193	cp068277_136958876	188	.	155318	36.58
chr1	137114193	137259794	cp068277_137114194	194	.	145601	36.79
chr1	137259794	137290580	cp068277_137259795	186	.	30786	36.52
chr1	137290580	139581913	cp068277_137290581	194	.	2291333	36.80
chr1	139581913	139615209	cp068277_139581914	200	.	33296	37.03
chr1	139615209	139650246	cp068277_139615210	185	.	35037	36.49
chr1	139650246	139999417	cp068277_139650247	193	.	349171	36.76
chr1	139999417	140357327	cp068277_139999418	188	.	357910	36.60
chr1	140357327	142173249	cp068277_140357328	191	.	1815922	36.71
chr1	142173249	142216492	cp068277_142173250	168	.	43243	35.91
chr1	142216492	142246867	cp068277_142216493	186	.	30375	36.53
chr1	142246867	142277774	cp068277_142246868	104	.	30907	33.65
chr1	142277774	142351304	cp068277_142277775	560	.	73530	49.61
chr1	142351304	142389378	cp068277_142351305	222	.	38074	37.77
chr1	142389378	142524866	cp068277_142389379	489	.	135488	47.14
chr1	142524866	142613415	cp068277_142524867	196	.	88549	36.88
chr1	142613415	142877882	cp068277_142613416	402	.	264467	44.09
chr1	142877882	143170959	cp068277_142877883	341	.	293077	41.94
chr1	143170959	143205291	cp068277_143170960	1000	.	34332	66.00
chr1	143205291	143243550	cp068277_143205292	226	.	38259	37.93
chr1	143243550	143379338	cp068277_143243551	493	.	135788	47.26
chr1	143379338	143428151	cp068277_143379339	255	.	48813	38.94
chr1	143428151	143493615	cp068277_143428152	140	.	65464	34.90
chr1	143493615	143528564	cp068277_143493616	484	.	34949	46.95
chr1	143528564	143657652	cp068277_143528565	362	.	129088	42.68
chr1	143657652	143709245	cp068277_143657653	183	.	51593	36.43
chr1	143709245	143739265	cp068277_143709246	80	.	30020	32.80
chr1	143739265	143787656	cp068277_143739266	247	.	48391	38.67
chr1	143787656	143923241	cp068277_143787657	490	.	135585	47.16
chr1	143923241	143956288	cp068277_143923242	258	.	33047	39.05
chr1	143956288	143986292	cp068277_143956289	926	.	30004	62.42
chr1	143986292	144280079	cp068277_143986293	338	.	293787	41.85
chr1	144280079	144322845	cp068277_144280080	451	.	42766	45.81
chr1	144322845	144402507	cp068277_144322846	216	.	79662	37.59
chr1	144402507	144562055	cp068277_144402508	413	.	159548	44.48
chr1	144562055	144593776	cp068277_144562056	580	.	31721	50.31
chr1	144593776	144725577	cp068277_144593777	336	.	131801	41.77
chr1	144725577	144797169	cp068277_144725578	249	.	71592	38.74
chr1	144797169	144839682	cp068277_144797170	480	.	42513	46.80
chr1	144839682	144961542	cp068277_144839683	338	.	121860	41.83
chr1	144961542	145026198	cp068277_144961543	546	.	64656	49.13
chr1	145026198	145262105	cp068277_145026199	419	.	235907	44.68
chr1	145262105	146191250	cp068277_145262106	296	.	929145	40.38
chr1	146191250	147315334	cp068277_146191251	356	.	1124084	42.47
chr1	147315334	147683639	cp068277_147315335	264	.	368305	39.24
chr1	147683639	148112261	cp068277_147683640	367	.	428622	42.85
chr1	148112261	148255996	cp068277_148112262	253	.	143735	38.87
chr1	148255996	148934821	cp068277_148255997	324	.	678825	41.35
chr1	148934821	149071539	cp068277_148934822	498	.	136718	47.46
chr1	149071539	149147293	cp068277_149071540	343	.	75754	42.01
chr1	149147293	149271597	cp068277_149147294	255	.	124304	38.93
chr1	149271597	149301887	cp068277_149271598	539	.	30290	48.87
chr1	149301887	149356933	cp068277_149301888	360	.	55046	42.62
chr1	149356933	149490974	cp068277_149356934	464	.	134041	46.25
chr1	149490974	149575182	cp068277_149490975	310	.	84208	40.87
chr1	149575182	149605625	cp068277_149575183	386	.	30443	43.53
chr1	149605625	149656630	cp068277_149605626	534	.	51005	48.71
chr1	149656630	149688236	cp068277_149656631	707	.	31606	54.75
chr1	149688236	149755122	cp068277_149688237	460	.	66886	46.11
chr1	149755122	149971851	cp068277_149755123	297	.	216729	40.41
chr1	149971851	150083485	cp068277_149971852	388	.	111634	43.58
chr1	150083485	150113491	cp068277_150083486	631	.	30006	52.12
chr1	150113491	150500766	cp068277_150113492	501	.	387275	47.56
chr1	150500766	150922173	cp068277_150500767	411	.	421407	44.39
chr1	150922173	150990238	cp068277_150922174	627	.	68065	51.95
chr1	150990238	151326874	cp068277_150990239	349	.	336636	42.23
chr1	151326874	151356911	cp068277_151326875	599	.	30037	51.00
chr1	151356911	151544938	cp068277_151356912	261	.	188027	39.16
chr1	151544938	152170405	cp068277_151544939	335	.	625467	41.73
chr1	152170405	152324287	cp068277_152170406	220	.	153882	37.71
chr1	152324287	152474194	cp068277_152324288	377	.	149907	43.21
chr1	152474194	152670010	cp068277_152474195	469	.	195816	46.45
chr1	152670010	152706494	cp068277_152670011	658	.	36484	53.03
chr1	152706494	152904575	cp068277_152706495	523	.	198081	48.33
chr1	152904575	152941231	cp068277_152904576	690	.	36656	54.17
chr1	152941231	153058827	cp068277_152941232	382	.	117596	43.39
chr1	153058827	153115292	cp068277_153058828	673	.	56465	53.59
chr1	153115292	153146474	cp068277_153115293	468	.	31182	46.39
chr1	153146474	153304864	cp068277_153146475	357	.	158390	42.52
chr1	153304864	153456026	cp068277_153304865	435	.	151162	45.26
chr1	153456026	153494120	cp068277_153456027	640	.	38094	52.41
chr1	153494120	153752856	cp068277_153494121	501	.	258736	47.57
chr1	153752856	153801518	cp068277_153752857	265	.	48662	39.30
chr1	153801518	153844614	cp068277_153801519	408	.	43096	44.31
chr1	153844614	154075467	cp068277_153844615	535	.	230853	48.75
chr1	154075467	154108311	cp068277_154075468	687	.	32844	54.06
chr1	154108311	154138486	cp068277_154108312	588	.	30175	50.59
chr1	154138486	154226839	cp068277_154138487	770	.	88353	56.97
chr1	154226839	154275502	cp068277_154226840	585	.	48663	50.49
chr1	154275502	154305507	cp068277_154275503	447	.	30005	45.67
chr1	154305507	154348054	cp068277_154305508	798	.	42547	57.95
chr1	154348054	154470552	cp068277_154348055	635	.	122498	52.23
chr1	154470552	154593326	cp068277_154470553	355	.	122774	42.44
chr1	154593326	154684291	cp068277_154593327	269	.	90965	39.42
chr1	154684291	155077328	cp068277_154684292	424	.	393037	44.86
chr1	155077328	155133878	cp068277_155077329	630	.	56550	52.05
chr1	155133878	155188695	cp068277_155133879	511	.	54817	47.89
chr1	155188695	155301419	cp068277_155188696	659	.	112724	53.07
chr1	155301419	155774313	cp068277_155301420	559	.	472894	49.57
chr1	155774313	155889392	cp068277_155774314	684	.	115079	53.95
chr1	155889392	155938413	cp068277_155889393	450	.	49021	45.78
chr1	155938413	155972730	cp068277_155938414	582	.	34317	50.38
chr1	155972730	156047681	cp068277_155972731	744	.	74951	56.05
chr1	156047681	156100791	cp068277_156047682	614	.	53110	51.50
chr1	156100791	156226604	cp068277_156100792	346	.	125813	42.12
chr1	156226604	156256614	cp068277_156226605	652	.	30010	52.83
chr1	156256614	156290225	cp068277_156256615	371	.	33611	43.02
chr1	156290225	156342291	cp068277_156290226	557	.	52066	49.50
chr1	156342291	156658326	cp068277_156342292	359	.	316035	42.57
chr1	156658326	157052860	cp068277_156658327	266	.	394534	39.32
chr1	157052860	157097250	cp068277_157052861	373	.	44390	43.08
chr1	157097250	157263993	cp068277_157097251	519	.	166743	48.17
chr1	157263993	157325494	cp068277_157263994	359	.	61501	42.60
chr1	157325494	157511818	cp068277_157325495	273	.	186324	39.57
chr1	157511818	158084553	cp068277_157511819	189	.	572735	36.63
chr1	158084553	158305186	cp068277_158084554	267	.	220633	39.35
chr1	158305186	158370293	cp068277_158305187	440	.	65107	45.42
chr1	158370293	158836809	cp068277_158370294	218	.	466516	37.66
chr1	158836809	158915714	cp068277_158836810	296	.	78905	40.38
chr1	158915714	159357110	cp068277_158915715	512	.	441396	47.95
chr1	159357110	159398730	cp068277_159357111	323	.	41620	41.33
chr1	159398730	159436436	cp068277_159398731	423	.	37706	44.83
chr1	159436436	159479716	cp068277_159436437	272	.	43280	39.53
chr1	159479716	159535413	cp068277_159479717	469	.	55697	46.43
chr1	159535413	159565483	cp068277_159535414	626	.	30070	51.93
chr1	159565483	159763329	cp068277_159565484	284	.	197846	39.97
chr1	159763329	160063546	cp068277_159763330	369	.	300217	42.93
chr1	160063546	160173944	cp068277_160063547	456	.	110398	45.97
chr1	160173944	160405481	cp068277_160173945	538	.	231537	48.84
chr1	160405481	160576642	cp068277_160405482	396	.	171161	43.86
chr1	160576642	160735529	cp068277_160576643	965	.	158887	63.78
chr1	160735529	161095740	cp068277_160735530	398	.	360211	43.95
chr1	161095740	161281475	cp068277_161095741	195	.	185735	36.85
chr1	161281475	161311521	cp068277_161281476	303	.	30046	40.63
chr1	161311521	161382962	cp068277_161311522	514	.	71441	48.00
chr1	161382962	161695363	cp068277_161382963	339	.	312401	41.87
chr1	161695363	161736035	cp068277_161695364	552	.	40672	49.34
chr1	161736035	162337515	cp068277_161736036	293	.	601480	40.26
chr1	162337515	163804220	cp068277_162337516	212	.	1466705	37.44
chr1	163804220	164285210	cp068277_163804221	331	.	480990	41.61
chr1	164285210	164462228	cp068277_164285211	280	.	177018	39.81
chr1	164462228	164823591	cp068277_164462229	379	.	361363	43.29
chr1	164823591	165064788	cp068277_164823592	333	.	241197	41.69
chr1	165064788	165171620	cp068277_165064789	276	.	106832	39.69
chr1	165171620	165305705	cp068277_165171621	414	.	134085	44.52
chr1	165305705	165336152	cp068277_165305706	227	.	30447	37.97
chr1	165336152	165378449	cp068277_165336153	330	.	42297	41.56
chr1	165378449	165533071	cp068277_165378450	426	.	154622	44.92
chr1	165533071	165578509	cp068277_165533072	217	.	45438	37.62
chr1	165578509	165782295	cp068277_165578510	307	.	203786	40.75
chr1	165782295	166160545	cp068277_165782296	212	.	378250	37.45
chr1	166160545	166336481	cp068277_166160546	364	.	175936	42.74
chr1	166336481	166396153	cp068277_166336482	209	.	59672	37.35
chr1	166396153	166437808	cp068277_166396154	501	.	41655	47.54
chr1	166437808	166574094	cp068277_166437809	376	.	136286	43.17
chr1	166574094	166775421	cp068277_166574095	217	.	201327	37.63
chr1	166775421	166814747	cp068277_166775422	548	.	39326	49.18
chr1	166814747	166978347	cp068277_166814748	402	.	163600	44.10
chr1	166978347	167074176	cp068277_166978348	482	.	95829	46.88
chr1	167074176	167256993	cp068277_167074177	337	.	182817	41.83
chr1	167256993	167335559	cp068277_167256994	215	.	78566	37.54
chr1	167335559	167427757	cp068277_167335560	140	.	92198	34.90
chr1	167427757	167458063	cp068277_167427758	533	.	30306	48.67
chr1	167458063	167808155	cp068277_167458064	353	.	350092	42.37
chr1	167808155	168450492	cp068277_167808156	269	.	642337	39.42
chr1	168450492	168481454	cp068277_168450493	446	.	30962	45.63
chr1	168481454	168814602	cp068277_168481455	188	.	333148	36.58
chr1	168814602	169275526	cp068277_168814603	268	.	460924	39.41
chr1	169275526	169396732	cp068277_169275527	94	.	121206	33.32
chr1	169396732	170552758	cp068277_169396733	225	.	1156026	37.89
chr1	170552758	171199287	cp068277_170552759	311	.	646529	40.92
chr1	171199287	171778285	cp068277_171199288	205	.	578998	37.20
chr1	171778285	171814711	cp068277_171778286	375	.	36426	43.15
chr1	171814711	172676877	cp068277_171814712	242	.	862166	38.48
chr1	172676877	173554462	cp068277_172676878	289	.	877585	40.12
chr1	173554462	174066234	cp068277_173554463	197	.	511772	36.90
chr1	174066234	174383134	cp068277_174066235	271	.	316900	39.49
chr1	174383134	174419781	cp068277_174383135	341	.	36647	41.97
chr1	174419781	174551460	cp068277_174419782	446	.	131679	45.62
chr1	174551460	174628798	cp068277_174551461	313	.	77338	40.98
chr1	174628798	174658949	cp068277_174628799	208	.	30151	37.30
chr1	174658949	175009563	cp068277_174658950	383	.	350614	43.44
chr1	175009563	175039567	cp068277_175009564	512	.	30004	47.93
chr1	175039567	175152161	cp068277_175039568	424	.	112594	44.87
chr1	175152161	175215967	cp068277_175152162	326	.	63806	41.42
chr1	175215967	175258746	cp068277_175215968	523	.	42779	48.31
chr1	175258746	175297597	cp068277_175258747	274	.	38851	39.62
chr1	175297597	175557476	cp068277_175297598	175	.	259879	36.14
chr1	175557476	175868894	cp068277_175557477	255	.	311418	38.95
chr1	175868894	175934417	cp068277_175868895	362	.	65523	42.68
chr1	175934417	176109403	cp068277_175934418	219	.	174986	37.68
chr1	176109403	176781442	cp068277_176109404	325	.	672039	41.38
chr1	176781442	177130394	cp068277_176781443	255	.	348952	38.95
chr1	177130394	177450328	cp068277_177130395	360	.	319934	42.63
chr1	177450328	177837808	cp068277_177450329	197	.	387480	36.90
chr1	177837808	177903199	cp068277_177837809	564	.	65391	49.77
chr1	177903199	178018440	cp068277_177903200	371	.	115241	43.00
chr1	178018440	178129004	cp068277_178018441	272	.	110564	39.52
chr1	178129004	178281619	cp068277_178129005	164	.	152615	35.74
chr1	178281619	178496240	cp068277_178281620	434	.	214621	45.22
chr1	178496240	178918801	cp068277_178496241	289	.	422561	40.12
chr1	178918801	178948998	cp068277_178918802	438	.	30197	45.35
chr1	178948998	179022982	cp068277_178948999	161	.	73984	35.67
chr1	179022982	179098087	cp068277_179022983	266	.	75105	39.31
chr1	179098087	179195665	cp068277_179098088	509	.	97578	47.82
chr1	179195665	179311280	cp068277_179195666	273	.	115615	39.58
chr1	179311280	179471156	cp068277_179311281	180	.	159876	36.32
chr1	179471156	179508366	cp068277_179471157	409	.	37210	44.35
chr1	179508366	179640524	cp068277_179508367	589	.	132158	50.63
chr1	179640524	179855413	cp068277_179640525	197	.	214889	36.91
chr1	179855413	179987841	cp068277_179855414	363	.	132428	42.72
chr1	179987841	180247594	cp068277_179987842	194	.	259753	36.81
chr1	180247594	180312869	cp068277_180247595	651	.	65275	52.80
chr1	180312869	180440430	cp068277_180312870	381	.	127561	43.34
chr1	180440430	180498158	cp068277_180440431	565	.	57728	49.80
chr1	180498158	180580472	cp068277_180498159	470	.	82314	46.47
chr1	180580472	181062381	cp068277_180580473	374	.	481909	43.10
chr1	181062381	181159416	cp068277_181062382	459	.	97035	46.08
chr1	181159416	181408539	cp068277_181159417	273	.	249123	39.57
chr1	181408539	181448087	cp068277_181408540	495	.	39548	47.33
chr1	181448087	182169445	cp068277_181448088	360	.	721358	42.62
chr1	182169445	182205712	cp068277_182169446	312	.	36267	40.95
chr1	182205712	182302312	cp068277_182205713	213	.	96600	37.48
chr1	182302312	182556726	cp068277_182302313	299	.	254414	40.48
chr1	182556726	182626835	cp068277_182556727	390	.	70109	43.68
chr1	182626835	182656982	cp068277_182626836	537	.	30147	48.80
chr1	182656982	182715487	cp068277_182656983	423	.	58505	44.81
chr1	182715487	182793345	cp068277_182715488	349	.	77858	42.24
chr1	182793345	182835817	cp068277_182793346	282	.	42472	39.89
chr1	182835817	182910050	cp068277_182835818	183	.	74233	36.41
chr1	182910050	182979053	cp068277_182910051	442	.	69003	45.47
chr1	182979053	183971552	cp068277_182979054	285	.	992499	40.01
chr1	183971552	184039408	cp068277_183971553	389	.	67856	43.64
chr1	184039408	184117213	cp068277_184039409	139	.	77805	34.89
chr1	184117213	184196921	cp068277_184117214	333	.	79708	41.69
chr1	184196921	185068466	cp068277_184196922	248	.	871545	38.70
chr1	185068466	187198680	cp068277_185068467	180	.	2130214	36.33
chr1	187198680	191755324	cp068277_187198681	116	.	4556644	34.09
chr1	191755324	192862483	cp068277_191755325	207	.	1107159	37.25
chr1	192862483	193318310	cp068277_192862484	173	.	455827	36.06
chr1	193318310	196039214	cp068277_193318311	124	.	2720904	34.35
chr1	196039214	196759561	cp068277_196039215	172	.	720347	36.03
chr1	196759561	197030321	cp068277_196759562	114	.	270760	34.01
chr1	197030321	197316894	cp068277_197030322	264	.	286573	39.25
chr1	197316894	199117122	cp068277_197316895	171	.	1800228	35.99
chr1	199117122	199215234	cp068277_199117123	316	.	98112	41.09
